Date,LBUSTRUU Index
9/25/2007,1338.12
9/26/2007,1338.39
9/27/2007,1342.02
9/28/2007,1341.44
10/1/2007,1342.84
10/2/2007,1344.92
10/3/2007,1344.98
10/4/2007,1346.73
10/5/2007,1340.04
10/9/2007,1340.56
10/10/2007,1340.82
10/11/2007,1341.27
10/12/2007,1339.63
10/15/2007,1340.99
10/16/2007,1342
10/17/2007,1348.23
10/18/2007,1350.98
10/19/2007,1356.28
10/22/2007,1356.1
10/23/2007,1356.81
10/24/2007,1361.44
10/25/2007,1360.38
10/26/2007,1358.04
10/29/2007,1359.23
10/30/2007,1358.84
10/31/2007,1353.49
11/1/2007,1359.49
11/2/2007,1362.8
11/5/2007,1359.64
11/6/2007,1357.06
11/7/2007,1357.57
11/8/2007,1359.4
11/9/2007,1361.78
11/13/2007,1360.4
11/14/2007,1360.71
11/15/2007,1365.95
11/16/2007,1365.3
11/19/2007,1368.86
11/20/2007,1367.54
11/21/2007,1370.59
11/23/2007,1372.65
11/26/2007,1382.94
11/27/2007,1376.64
11/28/2007,1374.2
11/29/2007,1377.94
11/30/2007,1377.83
12/3/2007,1382.09
12/4/2007,1381.78
12/5/2007,1380.64
12/6/2007,1374.92
12/7/2007,1366.74
12/10/2007,1365.78
12/11/2007,1375.87
12/12/2007,1372.36
12/13/2007,1368.18
12/14/2007,1364.59
12/17/2007,1367.4
12/18/2007,1373.13
12/19/2007,1376.46
12/20/2007,1379.34
12/21/2007,1371.42
12/24/2007,1368.96
12/26/2007,1365.44
12/27/2007,1370.08
12/28/2007,1377.34
12/31/2007,1381.7
1/2/2008,1390.65
1/3/2008,1390.52
1/4/2008,1394.34
1/7/2008,1396.07
1/8/2008,1395.53
1/9/2008,1397.23
1/10/2008,1392.51
1/11/2008,1398.08
1/14/2008,1399.63
1/15/2008,1403.67
1/16/2008,1401.99
1/17/2008,1405.41
1/18/2008,1404.96
1/22/2008,1412.73
1/23/2008,1415.91
1/24/2008,1402.72
1/25/2008,1407.37
1/28/2008,1408.55
1/29/2008,1405.16
1/30/2008,1401.52
1/31/2008,1404.91
2/1/2008,1407.79
2/4/2008,1406.16
2/5/2008,1409.31
2/6/2008,1407.13
2/7/2008,1400.02
2/8/2008,1403.23
2/11/2008,1405.17
2/12/2008,1401
2/13/2008,1400.12
2/14/2008,1392.29
2/15/2008,1393.08
2/19/2008,1385.53
2/20/2008,1383.19
2/21/2008,1392.91
2/22/2008,1390.47
2/25/2008,1383.69
2/26/2008,1387.88
2/27/2008,1390.42
2/28/2008,1398.3
2/29/2008,1406.86
3/3/2008,1405.26
3/4/2008,1398.86
3/5/2008,1389.95
3/6/2008,1386.73
3/7/2008,1391.63
3/10/2008,1395.28
3/11/2008,1388.99
3/12/2008,1400.01
3/13/2008,1396.03
3/14/2008,1401.33
3/17/2008,1411.5
3/18/2008,1405.11
3/19/2008,1412.82
3/20/2008,1414.84
3/24/2008,1405.24
3/25/2008,1408.32
3/26/2008,1408.1
3/27/2008,1404.98
3/28/2008,1408.92
3/31/2008,1411.66
4/1/2008,1405.18
4/2/2008,1402.32
4/3/2008,1403.79
4/4/2008,1413.01
4/7/2008,1410.52
4/8/2008,1410.35
4/9/2008,1415.5
4/10/2008,1411.59
4/11/2008,1415.37
4/14/2008,1413.27
4/15/2008,1408.69
4/16/2008,1400.44
4/17/2008,1398.99
4/18/2008,1401.29
4/21/2008,1405.41
4/22/2008,1406.19
4/23/2008,1405.44
4/24/2008,1398.96
4/25/2008,1397.87
4/28/2008,1401.69
4/29/2008,1403.84
4/30/2008,1408.71
5/1/2008,1410.54
5/2/2008,1407.02
5/5/2008,1407.6
5/6/2008,1405.41
5/7/2008,1407.62
5/8/2008,1412.12
5/9/2008,1412.49
5/12/2008,1411.73
5/13/2008,1402.87
5/14/2008,1401.38
5/15/2008,1409.82
5/16/2008,1410.24
5/19/2008,1412.67
5/20/2008,1416.38
5/21/2008,1412.77
5/22/2008,1405.42
5/23/2008,1410.58
5/27/2008,1404.74
5/28/2008,1399.01
5/29/2008,1394.49
5/30/2008,1398.38
6/2/2008,1402.98
6/3/2008,1406.98
6/4/2008,1403.6
6/5/2008,1398
6/6/2008,1402.59
6/9/2008,1396.17
6/10/2008,1387.26
6/11/2008,1391.24
6/12/2008,1382.45
6/13/2008,1379.47
6/16/2008,1380.4
6/17/2008,1383.87
6/18/2008,1390.51
6/19/2008,1387.48
6/20/2008,1390.39
6/23/2008,1387.06
6/24/2008,1390.14
6/25/2008,1389.94
6/26/2008,1393.91
6/27/2008,1396.35
6/30/2008,1397.25
7/1/2008,1395.48
7/2/2008,1396.91
7/3/2008,1395.65
7/7/2008,1397.72
7/8/2008,1403.3
7/9/2008,1407.87
7/10/2008,1408.26
7/11/2008,1400.51
7/14/2008,1405.43
7/15/2008,1406.78
7/16/2008,1399.05
7/17/2008,1389.13
7/18/2008,1384.35
7/21/2008,1386.12
7/22/2008,1383.81
7/23/2008,1382.79
7/24/2008,1393.58
7/25/2008,1385.95
7/28/2008,1393.59
7/29/2008,1391.31
7/30/2008,1392.42
7/31/2008,1396.11
8/1/2008,1397.31
8/4/2008,1395.02
8/5/2008,1393.23
8/6/2008,1388.93
8/7/2008,1396.63
8/8/2008,1396.9
8/11/2008,1392.81
8/12/2008,1397.84
8/13/2008,1395.31
8/14/2008,1398
8/15/2008,1401.12
8/18/2008,1402.91
8/19/2008,1401.84
8/20/2008,1407.7
8/21/2008,1403.86
8/22/2008,1402.13
8/25/2008,1407.27
8/26/2008,1408.17
8/27/2008,1410.03
8/28/2008,1409.71
8/29/2008,1409.36
9/2/2008,1413.59
9/3/2008,1416.44
9/4/2008,1420.3
9/5/2008,1418.02
9/8/2008,1429.46
9/9/2008,1430.25
9/10/2008,1428.13
9/11/2008,1428.12
9/12/2008,1421.93
9/15/2008,1429.27
9/16/2008,1423.9
9/17/2008,1420.83
9/18/2008,1415.82
9/19/2008,1405.88
9/22/2008,1404.42
9/23/2008,1402.26
9/24/2008,1404.66
9/25/2008,1399.15
9/26/2008,1397.06
9/29/2008,1408.09
9/30/2008,1390.43
10/1/2008,1393.52
10/2/2008,1397.63
10/3/2008,1399.24
10/6/2008,1409.05
10/7/2008,1403.11
10/8/2008,1390.25
10/9/2008,1378.08
10/10/2008,1371.6
10/14/2008,1364.11
10/15/2008,1362.75
10/16/2008,1365.18
10/17/2008,1363.05
10/20/2008,1369.12
10/21/2008,1380.97
10/22/2008,1382.76
10/23/2008,1384.94
10/24/2008,1372.79
10/27/2008,1367.15
10/28/2008,1361.23
10/29/2008,1360.75
10/30/2008,1359.63
10/31/2008,1357.61
11/3/2008,1362.97
11/4/2008,1376.42
11/5/2008,1383.17
11/6/2008,1381.83
11/7/2008,1378.6
11/10/2008,1382.55
11/12/2008,1387.35
11/13/2008,1378.83
11/14/2008,1380.23
11/17/2008,1380.46
11/18/2008,1380.95
11/19/2008,1382.04
11/20/2008,1384.51
11/21/2008,1384.74
11/24/2008,1382.24
11/25/2008,1399.42
11/26/2008,1401.38
11/28/2008,1401.8
12/1/2008,1408.88
12/2/2008,1410.8
12/3/2008,1411.53
12/4/2008,1418.14
12/5/2008,1414.75
12/8/2008,1414.4
12/9/2008,1420.31
12/10/2008,1423.39
12/11/2008,1426.6
12/12/2008,1427.85
12/15/2008,1430.27
12/16/2008,1438.46
12/17/2008,1447.31
12/18/2008,1453.21
12/19/2008,1452.02
12/22/2008,1451.29
12/23/2008,1450.19
12/24/2008,1450.32
12/26/2008,1452.93
12/29/2008,1455.43
12/30/2008,1458.05
12/31/2008,1454.1
1/2/2009,1446.47
1/5/2009,1447.27
1/6/2009,1451.85
1/7/2009,1455.7
1/8/2009,1457.44
1/9/2009,1459.43
1/12/2009,1463.38
1/13/2009,1462.02
1/14/2009,1464.02
1/15/2009,1462.65
1/16/2009,1459.33
1/20/2009,1457.03
1/21/2009,1448.68
1/22/2009,1447.93
1/23/2009,1447.08
1/26/2009,1447.82
1/27/2009,1453.56
1/28/2009,1449.07
1/29/2009,1442.05
1/30/2009,1441.27
2/2/2009,1447.27
2/3/2009,1442.05
2/4/2009,1438.83
2/5/2009,1439.71
2/6/2009,1436.98
2/9/2009,1437.73
2/10/2009,1447.54
2/11/2009,1451.27
2/12/2009,1453.2
2/13/2009,1445.67
2/17/2009,1454.43
2/18/2009,1449.51
2/19/2009,1443.26
2/20/2009,1445.78
2/23/2009,1444.99
2/24/2009,1443.48
2/25/2009,1437.09
2/26/2009,1436.25
2/27/2009,1435.83
3/2/2009,1440.85
3/3/2009,1439.47
3/4/2009,1435.36
3/5/2009,1442.25
3/6/2009,1440.78
3/9/2009,1436.82
3/10/2009,1434.72
3/11/2009,1437.43
3/12/2009,1438.91
3/13/2009,1438.91
3/16/2009,1436.94
3/17/2009,1434.84
3/18/2009,1453.99
3/19/2009,1452.35
3/20/2009,1451.05
3/23/2009,1450.73
3/24/2009,1452.51
3/25/2009,1449.32
3/26/2009,1452.33
3/27/2009,1452.38
3/30/2009,1454.07
3/31/2009,1455.79
4/1/2009,1457.52
4/2/2009,1455.29
4/3/2009,1449.82
4/6/2009,1449.98
4/7/2009,1452.31
4/8/2009,1456.15
4/9/2009,1454.04
4/13/2009,1460.02
4/14/2009,1464.2
4/15/2009,1466.25
4/16/2009,1464.18
4/17/2009,1459.68
4/20/2009,1464.6
4/21/2009,1461.93
4/22/2009,1459.57
4/23/2009,1462.03
4/24/2009,1460.68
4/27/2009,1465.35
4/28/2009,1462.39
4/29/2009,1460.4
4/30/2009,1462.75
5/1/2009,1460.9
5/4/2009,1462.82
5/5/2009,1464.59
5/6/2009,1466.67
5/7/2009,1463.37
5/8/2009,1464.67
5/11/2009,1470.99
5/12/2009,1472
5/13/2009,1475.18
5/14/2009,1474.57
5/15/2009,1475.24
5/18/2009,1472.04
5/19/2009,1474.1
5/20/2009,1479.27
5/21/2009,1473.27
5/22/2009,1470.29
5/26/2009,1467.84
5/27/2009,1459.17
5/28/2009,1459.45
5/29/2009,1473.36
6/1/2009,1463.14
6/2/2009,1468.23
6/3/2009,1473.11
6/4/2009,1465.36
6/5/2009,1454.46
6/8/2009,1450.84
6/9/2009,1454.78
6/10/2009,1451.19
6/11/2009,1455.62
6/12/2009,1460.67
6/15/2009,1465.99
6/16/2009,1469.16
6/17/2009,1472.82
6/18/2009,1461.71
6/19/2009,1465.97
6/22/2009,1471.87
6/23/2009,1473.91
6/24/2009,1472.1
6/25/2009,1479.82
6/26/2009,1481.57
6/29/2009,1482.19
6/30/2009,1481.74
7/1/2009,1482.3
7/2/2009,1486.16
7/6/2009,1486.72
7/7/2009,1489.03
7/8/2009,1497.37
7/9/2009,1491.77
7/10/2009,1499.16
7/13/2009,1498.78
7/14/2009,1493.62
7/15/2009,1486.42
7/16/2009,1489.85
7/17/2009,1487.03
7/20/2009,1492.43
7/21/2009,1499.65
7/22/2009,1496.52
7/23/2009,1488.79
7/24/2009,1491.72
7/27/2009,1490.55
7/28/2009,1492.41
7/29/2009,1493.37
7/30/2009,1496.06
7/31/2009,1505.64
8/3/2009,1499.96
8/4/2009,1498.73
8/5/2009,1494.98
8/6/2009,1496.78
8/7/2009,1491.62
8/10/2009,1498.25
8/11/2009,1502.06
8/12/2009,1501.45
8/13/2009,1507.52
8/14/2009,1509.98
8/17/2009,1512.08
8/18/2009,1509.18
8/19/2009,1511.65
8/20/2009,1514.05
8/21/2009,1507.93
8/24/2009,1512.78
8/25/2009,1515.52
8/26/2009,1516.49
8/27/2009,1515.59
8/28/2009,1517.26
8/31/2009,1521.23
9/1/2009,1522.71
9/2/2009,1527.3
9/3/2009,1525.6
9/4/2009,1520.68
9/8/2009,1521.18
9/9/2009,1521.57
9/10/2009,1529.5
9/11/2009,1530.24
9/14/2009,1527.83
9/15/2009,1526.32
9/16/2009,1526.42
9/17/2009,1531.36
9/18/2009,1527.29
9/21/2009,1527.24
9/22/2009,1529.5
9/23/2009,1532.21
9/24/2009,1534.27
9/25/2009,1535.91
9/28/2009,1537.85
9/29/2009,1537.82
9/30/2009,1537.21
10/1/2009,1542.95
10/2/2009,1541.13
10/5/2009,1541.84
10/6/2009,1540.98
10/7/2009,1546.22
10/8/2009,1542.72
10/9/2009,1535.72
10/13/2009,1541.72
10/14/2009,1537.07
10/15/2009,1534.56
10/16/2009,1537.11
10/19/2009,1538.39
10/20/2009,1542.39
10/21/2009,1538.69
10/22/2009,1539.25
10/23/2009,1536.93
10/26/2009,1533.67
10/27/2009,1539.25
10/28/2009,1542.58
10/29/2009,1538.03
10/30/2009,1544.8
11/2/2009,1543.4
11/3/2009,1540.26
11/4/2009,1537.54
11/5/2009,1539.83
11/6/2009,1542.16
11/9/2009,1543.57
11/10/2009,1544.57
11/12/2009,1547.68
11/13/2009,1549.58
11/16/2009,1555.54
11/17/2009,1555.53
11/18/2009,1553.52
11/19/2009,1554.6
11/20/2009,1554.41
11/23/2009,1555.17
11/24/2009,1558.4
11/25/2009,1559.62
11/27/2009,1563.74
11/30/2009,1564.8
12/1/2009,1561.29
12/2/2009,1559.04
12/3/2009,1556.45
12/4/2009,1551.31
12/7/2009,1555.12
12/8/2009,1558.96
12/9/2009,1557.93
12/10/2009,1555.28
12/11/2009,1553.51
12/14/2009,1553.26
12/15/2009,1550.23
12/16/2009,1551.37
12/17/2009,1558.51
12/18/2009,1555.36
12/21/2009,1548.36
12/22/2009,1544.89
12/23/2009,1544.6
12/24/2009,1540.63
12/28/2009,1538.61
12/29/2009,1540.81
12/30/2009,1542.97
12/31/2009,1540.34
1/4/2010,1542.4
1/5/2010,1549.2
1/6/2010,1547.8
1/7/2010,1547
1/8/2010,1548.39
1/11/2010,1549.08
1/12/2010,1555.24
1/13/2010,1551.75
1/14/2010,1555.83
1/15/2010,1559.18
1/19/2010,1557.39
1/20/2010,1560.13
1/21/2010,1563.39
1/22/2010,1563.03
1/25/2010,1561.25
1/26/2010,1560.99
1/27/2010,1560.28
1/28/2010,1560.05
1/29/2010,1563.87
2/1/2010,1561.4
2/2/2010,1563.18
2/3/2010,1560.28
2/4/2010,1565.27
2/5/2010,1568.5
2/8/2010,1565.9
2/9/2010,1562.97
2/10/2010,1559.25
2/11/2010,1557.91
2/12/2010,1560.42
2/16/2010,1562.71
2/17/2010,1558.42
2/18/2010,1555.6
2/19/2010,1556.18
2/22/2010,1557.42
2/23/2010,1563.63
2/24/2010,1563.2
2/25/2010,1565.97
2/26/2010,1569.71
3/1/2010,1569.45
3/2/2010,1570.57
3/3/2010,1570.82
3/4/2010,1571.82
3/5/2010,1568.38
3/8/2010,1568.24
3/9/2010,1570.03
3/10/2010,1569.44
3/11/2010,1569.88
3/12/2010,1570.45
3/15/2010,1571.41
3/16/2010,1574.65
3/17/2010,1575.64
3/18/2010,1574.1
3/19/2010,1573.32
3/22/2010,1574.49
3/23/2010,1574.7
3/24/2010,1566.69
3/25/2010,1563.04
3/26/2010,1566.09
3/29/2010,1566.43
3/30/2010,1565.67
3/31/2010,1567.78
4/1/2010,1565.63
4/2/2010,1560.02
4/5/2010,1557.02
4/6/2010,1559.21
4/7/2010,1566.66
4/8/2010,1565.33
4/9/2010,1566.37
4/12/2010,1571.09
4/13/2010,1573.18
4/14/2010,1570.79
4/15/2010,1572.35
4/16/2010,1577.56
4/19/2010,1574.82
4/20/2010,1575.05
4/21/2010,1578.7
4/22/2010,1576.29
4/23/2010,1573.88
4/26/2010,1574.65
4/27/2010,1581.57
4/28/2010,1576.56
4/29/2010,1580.33
4/30/2010,1584.1
5/3/2010,1581.13
5/4/2010,1586.26
5/5/2010,1589.42
5/6/2010,1596.77
5/7/2010,1591.19
5/10/2010,1587.74
5/11/2010,1587.24
5/12/2010,1587.01
5/13/2010,1588.7
5/14/2010,1596.03
5/17/2010,1594.78
5/18/2010,1599.44
5/19/2010,1598.73
5/20/2010,1603.15
5/21/2010,1605.01
5/24/2010,1602.14
5/25/2010,1603.75
5/26/2010,1600.68
5/27/2010,1594.45
5/28/2010,1597.43
5/31/2010,1597.43
6/1/2010,1598.1
6/2/2010,1596.2
6/3/2010,1595
6/4/2010,1605.54
6/7/2010,1605.71
6/8/2010,1606.53
6/9/2010,1605.69
6/10/2010,1597.65
6/11/2010,1604.42
6/14/2010,1602.25
6/15/2010,1600.81
6/16/2010,1602.8
6/17/2010,1608.83
6/18/2010,1607.7
6/21/2010,1608.44
6/22/2010,1612.67
6/23/2010,1615.21
6/24/2010,1613.7
6/25/2010,1614.97
6/28/2010,1620.08
6/29/2010,1622.33
6/30/2010,1622.48
7/1/2010,1623.39
7/2/2010,1621.09
7/6/2010,1625.11
7/7/2010,1623.01
7/8/2010,1621.99
7/9/2010,1620.78
7/12/2010,1622.1
7/13/2010,1619.55
7/14/2010,1624.31
7/15/2010,1628.46
7/16/2010,1630.84
7/19/2010,1629.36
7/20/2010,1631.21
7/21/2010,1634.68
7/22/2010,1633.25
7/23/2010,1630.98
7/26/2010,1632.12
7/27/2010,1630.61
7/28/2010,1633.68
7/29/2010,1634.43
7/30/2010,1639.79
8/2/2010,1636.7
8/3/2010,1640.84
8/4/2010,1638.53
8/5/2010,1640.38
8/6/2010,1644.4
8/9/2010,1644.05
8/10/2010,1645.58
8/11/2010,1649.29
8/12/2010,1646.31
8/13/2010,1649.24
8/16/2010,1655.68
8/17/2010,1652.09
8/18/2010,1651.89
8/19/2010,1655.97
8/20/2010,1653.28
8/23/2010,1654.43
8/24/2010,1659.06
8/25/2010,1657.35
8/26/2010,1660.2
8/27/2010,1651.41
8/30/2010,1657.43
8/31/2010,1660.89
9/1/2010,1655.49
9/2/2010,1653.6
9/3/2010,1650.32
9/7/2010,1656.91
9/8/2010,1653.9
9/9/2010,1647.21
9/10/2010,1645.93
9/13/2010,1650.55
9/14/2010,1654.92
9/15/2010,1651.4
9/16/2010,1649.49
9/17/2010,1649.81
9/20/2010,1652.26
9/21/2010,1658.75
9/22/2010,1660.09
9/23/2010,1659.17
9/24/2010,1655.94
9/27/2010,1661.85
9/28/2010,1664.77
9/29/2010,1662.32
9/30/2010,1662.66
10/1/2010,1662.76
10/4/2010,1665.57
10/5/2010,1666.16
10/6/2010,1671.13
10/7/2010,1672.3
10/8/2010,1673.37
10/12/2010,1672.23
10/13/2010,1672.96
10/14/2010,1668.85
10/15/2010,1664.13
10/18/2010,1669.33
10/19/2010,1671.4
10/20/2010,1672.46
10/21/2010,1669.95
10/22/2010,1669.12
10/25/2010,1669.68
10/26/2010,1665.35
10/27/2010,1662
10/28/2010,1665.08
10/29/2010,1668.58
11/1/2010,1668.62
11/2/2010,1671.89
11/3/2010,1670.53
11/4/2010,1677.18
11/5/2010,1673.32
11/8/2010,1672.16
11/9/2010,1665.5
11/10/2010,1666.57
11/12/2010,1660.07
11/15/2010,1652
11/16/2010,1655.48
11/17/2010,1655.76
11/18/2010,1654.57
11/19/2010,1656.01
11/22/2010,1660.3
11/23/2010,1662.76
11/24/2010,1653.08
11/26/2010,1655.93
11/29/2010,1658.31
11/30/2010,1658.99
12/1/2010,1648.25
12/2/2010,1646.42
12/3/2010,1647.73
12/6/2010,1653.92
12/7/2010,1640.23
12/8/2010,1635.81
12/9/2010,1637.09
12/10/2010,1633.72
12/13/2010,1636.31
12/14/2010,1625.86
12/15/2010,1621.7
12/16/2010,1623.83
12/17/2010,1635.03
12/20/2010,1633.97
12/21/2010,1635.89
12/22/2010,1634.81
12/23/2010,1631.7
12/27/2010,1634.44
12/28/2010,1626.15
12/29/2010,1637.04
12/30/2010,1635.46
12/31/2010,1641.1
1/3/2011,1639.71
1/4/2011,1639.94
1/5/2011,1630.82
1/6/2011,1634.79
1/7/2011,1641.36
1/10/2011,1642.93
1/11/2011,1641.11
1/12/2011,1640.73
1/13/2011,1644.81
1/14/2011,1643.17
1/18/2011,1641.56
1/19/2011,1643.83
1/20/2011,1636.17
1/21/2011,1639.12
1/24/2011,1640.1
1/25/2011,1645.52
1/26/2011,1639.02
1/27/2011,1642.69
1/28/2011,1645.59
1/31/2011,1643.01
2/1/2011,1639.29
2/2/2011,1635.96
2/3/2011,1632.58
2/4/2011,1626.29
2/7/2011,1627.45
2/8/2011,1621.74
2/9/2011,1626.63
2/10/2011,1621.84
2/11/2011,1626.28
2/14/2011,1629.35
2/15/2011,1630.45
2/16/2011,1629.92
2/17/2011,1633.99
2/18/2011,1633.15
2/22/2011,1640.94
2/23/2011,1640.13
2/24/2011,1643
2/25/2011,1644.53
2/28/2011,1647.12
3/1/2011,1647.89
3/2/2011,1644.22
3/3/2011,1636.8
3/4/2011,1643.64
3/7/2011,1643.84
3/8/2011,1640.7
3/9/2011,1645.83
3/10/2011,1650.97
3/11/2011,1650.7
3/14/2011,1654.46
3/15/2011,1654.59
3/16/2011,1661.05
3/17/2011,1657.95
3/18/2011,1657.26
3/21/2011,1654.15
3/22/2011,1652.92
3/23/2011,1652.56
3/24/2011,1650.1
3/25/2011,1647.3
3/28/2011,1647.31
3/29/2011,1644.4
3/30/2011,1647.42
3/31/2011,1648.03
4/1/2011,1647.88
4/4/2011,1649.76
4/5/2011,1645.96
4/6/2011,1643.03
4/7/2011,1643.57
4/8/2011,1643.07
4/11/2011,1643.75
4/12/2011,1648.96
4/13/2011,1651.66
4/14/2011,1650.39
4/15/2011,1656.61
4/18/2011,1659.78
4/19/2011,1660.93
4/20/2011,1658.6
4/21/2011,1658.46
4/25/2011,1661.77
4/26/2011,1665.24
4/27/2011,1662.73
4/28/2011,1667.11
4/29/2011,1668.95
5/2/2011,1669.72
5/3/2011,1671.87
5/4/2011,1673.68
5/5/2011,1677.5
5/6/2011,1678.45
5/9/2011,1680.04
5/10/2011,1676.38
5/11/2011,1679.34
5/12/2011,1676.66
5/13/2011,1679.32
5/16/2011,1682.68
5/17/2011,1685.03
5/18/2011,1681.28
5/19/2011,1681.54
5/20/2011,1682.81
5/23/2011,1684.03
5/24/2011,1684.71
5/25/2011,1684.35
5/26/2011,1689.41
5/27/2011,1688.75
5/31/2011,1690.73
6/1/2011,1696.51
6/2/2011,1691.38
6/3/2011,1693.66
6/6/2011,1693.2
6/7/2011,1693.82
6/8/2011,1697.39
6/9/2011,1693.9
6/10/2011,1695.37
6/13/2011,1694.23
6/14/2011,1687.57
6/15/2011,1695.35
6/16/2011,1697.02
6/17/2011,1695.31
6/20/2011,1694.83
6/21/2011,1694.32
6/22/2011,1695.35
6/23/2011,1699.98
6/24/2011,1700.85
6/27/2011,1696.12
6/28/2011,1689.21
6/29/2011,1687.23
6/30/2011,1685.78
7/1/2011,1683.7
7/5/2011,1688.7
7/6/2011,1690.88
7/7/2011,1686.98
7/8/2011,1697.03
7/11/2011,1701.98
7/12/2011,1702.57
7/13/2011,1704.59
7/14/2011,1701.31
7/15/2011,1702.38
7/18/2011,1701.23
7/19/2011,1703.27
7/20/2011,1701.02
7/21/2011,1697.61
7/22/2011,1701.41
7/25/2011,1698.52
7/26/2011,1702.27
7/27/2011,1699.78
7/28/2011,1702.4
7/29/2011,1712.53
8/1/2011,1717.03
8/2/2011,1725.03
8/3/2011,1726.04
8/4/2011,1733.98
8/5/2011,1724.6
8/8/2011,1732.23
8/9/2011,1740.96
8/10/2011,1746.19
8/11/2011,1733.56
8/12/2011,1740.21
8/15/2011,1736.43
8/16/2011,1740.95
8/17/2011,1744.13
8/18/2011,1747.51
8/19/2011,1746.4
8/22/2011,1744.36
8/23/2011,1738.86
8/24/2011,1730.28
8/25/2011,1733.17
8/26/2011,1736.42
8/29/2011,1732.16
8/30/2011,1739.53
8/31/2011,1737.55
9/1/2011,1743.2
9/2/2011,1750.9
9/6/2011,1751.17
9/7/2011,1747.7
9/8/2011,1749.89
9/9/2011,1754.07
9/12/2011,1751.37
9/13/2011,1747.57
9/14/2011,1747.71
9/15/2011,1744.25
9/16/2011,1745.11
9/19/2011,1753.14
9/20/2011,1751.92
9/21/2011,1757.66
9/22/2011,1765.96
9/23/2011,1756.99
9/26/2011,1750
9/27/2011,1743.45
9/28/2011,1744.96
9/29/2011,1747.99
9/30/2011,1750.19
10/3/2011,1758.32
10/4/2011,1754.71
10/5/2011,1747.86
10/6/2011,1744.03
10/7/2011,1739.38
10/11/2011,1737.03
10/12/2011,1734.22
10/13/2011,1739.54
10/14/2011,1736.33
10/17/2011,1741.56
10/18/2011,1741.69
10/19/2011,1742.89
10/20/2011,1742.19
10/21/2011,1741.35
10/24/2011,1739.71
10/25/2011,1748.57
10/26/2011,1744.46
10/27/2011,1736.32
10/28/2011,1743.95
10/31/2011,1752.07
11/1/2011,1761.14
11/2/2011,1760.44
11/3/2011,1756.91
11/4/2011,1758.59
11/7/2011,1760.83
11/8/2011,1755.8
11/9/2011,1759.63
11/10/2011,1754.27
11/14/2011,1755.32
11/15/2011,1753.29
11/16/2011,1755.22
11/17/2011,1757.37
11/18/2011,1754.46
11/21/2011,1755.92
11/22/2011,1756.46
11/23/2011,1758.46
11/25/2011,1752.58
11/28/2011,1755.09
11/29/2011,1753.47
11/30/2011,1750.55
12/1/2011,1747.64
12/2/2011,1754.03
12/5/2011,1755.79
12/6/2011,1753.62
12/7/2011,1759.1
12/8/2011,1762.52
12/9/2011,1756.75
12/12/2011,1759.68
12/13/2011,1762.37
12/14/2011,1765.88
12/15/2011,1764.39
12/16/2011,1767.84
12/19/2011,1770.12
12/20/2011,1764.21
12/21/2011,1760.87
12/22/2011,1762.03
12/23/2011,1756.74
12/27/2011,1759.13
12/28/2011,1766.61
12/29/2011,1767.74
12/30/2011,1769.79
1/3/2012,1765.75
1/4/2012,1764.68
1/5/2012,1764.59
1/6/2012,1767.33
1/9/2012,1768.59
1/10/2012,1768.65
1/11/2012,1772.76
1/12/2012,1772.05
1/13/2012,1776.96
1/17/2012,1777.87
1/18/2012,1774.64
1/19/2012,1771.08
1/20/2012,1768.11
1/23/2012,1766.8
1/24/2012,1767.07
1/25/2012,1770.9
1/26/2012,1776.88
1/27/2012,1778.82
1/30/2012,1782.61
1/31/2012,1785.33
2/1/2012,1782.8
2/2/2012,1784.19
2/3/2012,1777.68
2/6/2012,1782.23
2/7/2012,1778.91
2/8/2012,1779.52
2/9/2012,1776.77
2/10/2012,1781.01
2/13/2012,1780.35
2/14/2012,1784.6
2/15/2012,1784.01
2/16/2012,1778.52
2/17/2012,1778.3
2/21/2012,1776.7
2/22/2012,1780.04
2/23/2012,1781.38
2/24/2012,1782.09
2/27/2012,1786.12
2/28/2012,1786.34
2/29/2012,1784.92
3/1/2012,1781.82
3/2/2012,1785.49
3/5/2012,1783.75
3/6/2012,1786.65
3/7/2012,1784.08
3/8/2012,1782.34
3/9/2012,1781.37
3/12/2012,1782.38
3/13/2012,1777.75
3/14/2012,1767.62
3/15/2012,1769.02
3/16/2012,1769.08
3/19/2012,1764.24
3/20/2012,1764.47
3/21/2012,1770.12
3/22/2012,1770.66
3/23/2012,1772.95
3/26/2012,1773.3
3/27/2012,1777.14
3/28/2012,1776.86
3/29/2012,1778.95
3/30/2012,1775.14
4/2/2012,1776.71
4/3/2012,1770.74
4/4/2012,1773.07
4/5/2012,1776.62
4/6/2012,1785.02
4/9/2012,1786.18
4/10/2012,1788.86
4/11/2012,1786.15
4/12/2012,1785.6
4/13/2012,1789.47
4/16/2012,1791.19
4/17/2012,1789.07
4/18/2012,1790.87
4/19/2012,1792.41
4/20/2012,1791.08
4/23/2012,1793.16
4/24/2012,1791.5
4/25/2012,1790.54
4/26/2012,1791.98
4/27/2012,1793.39
4/30/2012,1794.82
5/1/2012,1792.43
5/2/2012,1795.45
5/3/2012,1796.29
5/4/2012,1798.98
5/7/2012,1799.11
5/8/2012,1801.12
5/9/2012,1799.64
5/10/2012,1798.54
5/11/2012,1800.54
5/14/2012,1802.92
5/15/2012,1802.84
5/16/2012,1802.69
5/17/2012,1805.19
5/18/2012,1804.09
5/21/2012,1802.86
